Lat,Long,Road_Name,Road_Type,Address_Type,Category,assets
12.845935,80.061642,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603202, India",trunk,road,highway,street light
12.847864,80.063147,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603202, India",trunk,road,highway,warning signs
12.852813,80.066732,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603202, India",trunk,road,highway,electric poles
12.854226,80.067776,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603202, India",trunk,road,highway,traffic lights
12.859799,80.071906,"Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",tertiary,road,highway,information signs
12.860597,80.072448,"Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",tertiary,road,highway,warning signs
12.865671,80.074732,"Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",tertiary,road,highway,information signs
12.866449,80.074991,"Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",tertiary,road,highway,warning signs
12.871893,80.07718,"Grand Southern Trunk Road, Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",trunk,road,highway,warning signs
12.872991,80.077832,"Grand Southern Trunk Road, Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",trunk,road,highway,warning signs
12.856131,80.069379,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",trunk,road,highway,electric poles
12.853022,80.067047,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",trunk,road,highway,information signs
12.849853,80.064807,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",trunk,road,highway,warning signs
12.843408,80.059246,"Pick And Carry, 89, Grand Southern Trunk Road, Chennai, Chengalpattu, Chengalpattu District, Tamil Nadu, 603202, India",yes,building,building,warning signs
12.831179,80.046399,"Grand Southern Trunk Road, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603202, India",trunk,road,highway,street light
12.829336,80.044411,"Grand Southern Trunk Road, Potheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,mandatory signs
12.82838,80.043429,"Grand Southern Trunk Road, Potheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,mandatory signs
12.824272,80.03983,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Kattangulathur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,mandatory signs
12.822091,80.038319,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Kattangulathur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,street light
12.798423,80.02241,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Kattangulathur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,electric poles
12.780667,80.012053,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Singaperumal Koil, Chengalpattu, Chengalpattu District, Tamil Nadu, 603204, India",trunk,road,highway,warning signs
12.76875,80.006628,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Singaperumal Koil, Chengalpattu, Chengalpattu District, Tamil Nadu, 603204, India",trunk,road,highway,street light
12.719992,79.98122,"Grand Southern Trunk Road, Rajākulipettai, Chengalpattu, Chengalpattu District, Tamil Nadu, 603004, India",trunk,road,highway,information signs
12.717101,79.980926,"Grand Southern Trunk Road, Rajākulipettai, Chengalpattu, Chengalpattu District, Tamil Nadu, 603004, India",trunk,road,highway,warning signs
12.7118,79.97911,"Grand Southern Trunk Road, Rajākulipettai, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,street light
12.708721,79.977222,"Grand Southern Trunk Road, Natham, Pulippākkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,electric poles
12.703807,79.9723,"Grand Southern Trunk Road, Natham, Thimmapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,mandatory signs
12.702891,79.971148,"Grand Southern Trunk Road, Natham, Thimmapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,electric poles
12.700839,79.969089,"Grand Southern Trunk Road, Natham, Thimmapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,information signs
12.699559,79.968397,"Grand Southern Trunk Road, Natham, Thimmapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,warning signs
12.695491,79.966148,"Grand Southern Trunk Road, Garden City, Palaveli, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,street light
12.694204,79.965426,"Grand Southern Trunk Road, Garden City, Palaveli, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,warning signs
12.691903,79.963945,"Grand Southern Trunk Road, Garden City, Palaveli, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,street light
12.687384,79.959788,"Grand Southern Trunk Road, Garden City, Palaveli, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,warning signs
12.669714,79.958706,"Grand Southern Trunk Road, Palaveli, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,electric poles
12.670974,79.95868,"Grand Southern Trunk Road, Palaveli, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,mandatory signs
12.664669,79.960219,"SCAD World School (CBSE), 45, Grand Southern Trunk Road, Palaveli, Chengalpattu, Chengalpattu District, Tamil Nadu, 603111, India",school,amenity,amenity,mandatory signs
12.664669,79.960219,"SCAD World School (CBSE), 45, Grand Southern Trunk Road, Palaveli, Chengalpattu, Chengalpattu District, Tamil Nadu, 603111, India",school,amenity,amenity,electric poles
12.659521,79.960477,"Grand Southern Trunk Road, Palaveli, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,street light
12.657053,79.942245,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603201, India",trunk,road,highway,information signs
12.654342,79.942116,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603201, India",trunk,road,highway,mandatory signs
12.650479,79.941532,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603201, India",trunk,road,highway,warning signs
12.649203,79.941124,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603201, India",trunk,road,highway,electric poles
12.649203,79.941124,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603201, India",trunk,road,highway,electric poles
12.647961,79.940766,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603201, India",trunk,road,highway,mandatory signs
12.646735,79.940348,"Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603201, India",residential,road,highway,mandatory signs
12.646735,79.940348,"Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603201, India",residential,road,highway,electric poles
12.644432,79.939024,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,warning signs
12.643251,79.93833,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,electric poles
12.627447,79.930099,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,mandatory signs
12.626125,79.929524,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,traffic lights
12.623457,79.92838,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,traffic lights
12.616483,79.926256,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,traffic lights
12.615196,79.925734,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,traffic lights
12.608895,79.922062,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,traffic lights
12.600598,79.920015,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,mandatory signs
12.599221,79.919884,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,warning signs
12.596306,79.919579,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,electric poles
12.594857,79.919425,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,mandatory signs
12.566647,79.914802,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,traffic lights
12.559331,79.9109,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,mandatory signs
12.554207,79.908056,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,electric poles
12.550203,79.906253,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,traffic lights
12.548781,79.905957,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,street light
12.544492,79.905163,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,street light
12.542408,79.904768,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,traffic lights
12.539572,79.904222,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,mandatory signs
12.539572,79.904222,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,street light
12.535656,79.902304,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,electric poles
12.53439,79.901552,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,information signs
12.524045,79.896624,"Grand Southern Trunk Road, Maduranthakam, Chengalpattu District, Tamil Nadu, 603306, India",trunk,road,highway,mandatory signs
12.521709,79.895256,"Grand Southern Trunk Road, Maduranthakam, Chengalpattu District, Tamil Nadu, 603306, India",trunk,road,highway,electric poles
12.521709,79.895256,"Grand Southern Trunk Road, Maduranthakam, Chengalpattu District, Tamil Nadu, 603306, India",trunk,road,highway,information signs
12.518832,79.892461,"Grand Southern Trunk Road, Maduranthakam, Chengalpattu District, Tamil Nadu, 603306, India",trunk,road,highway,information signs
12.516978,79.890356,"Grand Southern Trunk Road, Maduranthakam, Chengalpattu District, Tamil Nadu, 603306, India",trunk,road,highway,warning signs
12.516383,79.889,"Grand Southern Trunk Road, Maduranthakam, Chengalpattu District, Tamil Nadu, 603306, India",trunk,road,highway,mandatory signs
12.514378,79.885056,"Grand Southern Trunk Road, Maduranthakam, Chengalpattu District, Tamil Nadu, 603306, India",trunk,road,highway,street light
12.514378,79.885056,"Grand Southern Trunk Road, Maduranthakam, Chengalpattu District, Tamil Nadu, 603306, India",trunk,road,highway,traffic lights
12.521764,79.895105,"Grand Southern Trunk Road, Maduranthakam, Chengalpattu District, Tamil Nadu, 603306, India",trunk,road,highway,mandatory signs
12.521764,79.895105,"Grand Southern Trunk Road, Maduranthakam, Chengalpattu District, Tamil Nadu, 603306, India",trunk,road,highway,traffic lights
12.523187,79.896101,"Grand Southern Trunk Road, Maduranthakam, Chengalpattu District, Tamil Nadu, 603306, India",trunk,road,highway,traffic lights
12.537389,79.903241,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,warning signs
12.541448,79.90448,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,information signs
12.541448,79.90448,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,mandatory signs
12.544379,79.905036,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,electric poles
12.545742,79.90525,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,traffic lights
12.551328,79.906635,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,street light
12.561569,79.912108,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,electric poles
12.564029,79.913499,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,information signs
12.590382,79.919262,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,traffic lights
12.602296,79.920114,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,electric poles
12.605852,79.920785,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,electric poles
12.612111,79.923788,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,mandatory signs
12.616041,79.925933,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,electric poles
12.617429,79.92638,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,traffic lights
12.621635,79.9275,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,electric poles
12.624333,79.928657,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,traffic lights
12.627026,79.929804,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,electric poles
12.636732,79.934196,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,street light
12.637852,79.934886,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,information signs
12.641612,79.937207,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,electric poles
